index,Time,Name,Unit,Year,Month,Day,Hour,Consumption,Temp_outside,Date,Weekday,Holidays,Property_id
64833,2019-04-03 11:00:00,Lämpö,MWh,2019,4,3,11,0.12,6.4,2019-04-03,Wednesday,0,1
80164,2019-04-03 12:00:00,Lämpö,MWh,2019,4,3,12,0.12,8.1,2019-04-03,Wednesday,0,1
67047,2019-04-03 13:00:00,Lämpö,MWh,2019,4,3,13,0.11,9.9,2019-04-03,Wednesday,0,1
76903,2019-04-03 14:00:00,Lämpö,MWh,2019,4,3,14,0.13,10.5,2019-04-03,Wednesday,0,1
73635,2019-04-03 15:00:00,Lämpö,MWh,2019,4,3,15,0.1,11.1,2019-04-03,Wednesday,0,1
67091,2019-04-03 16:00:00,Lämpö,MWh,2019,4,3,16,0.09,11.3,2019-04-03,Wednesday,0,1
73656,2019-04-03 17:00:00,Lämpö,MWh,2019,4,3,17,0.05,10.8,2019-04-03,Wednesday,0,1
73665,2019-04-03 18:00:00,Lämpö,MWh,2019,4,3,18,0.11,10.1,2019-04-03,Wednesday,0,1
80239,2019-04-03 19:00:00,Lämpö,MWh,2019,4,3,19,0.11,9.8,2019-04-03,Wednesday,0,1
70417,2019-04-03 20:00:00,Lämpö,MWh,2019,4,3,20,0.1,7.8,2019-04-03,Wednesday,0,1
70424,2019-04-03 21:00:00,Lämpö,MWh,2019,4,3,21,0.11,3.3,2019-04-03,Wednesday,0,1
67155,2019-04-03 22:00:00,Lämpö,MWh,2019,4,3,22,0.1,0.7,2019-04-03,Wednesday,0,1
58052,2019-04-03 23:00:00,Lämpö,MWh,2019,4,3,23,0.1,0.0,2019-04-03,Wednesday,0,1
67187,2019-04-04 00:00:00,Lämpö,MWh,2019,4,4,0,0.11,2.1,2019-04-04,Thursday,0,1
63917,2019-04-04 01:00:00,Lämpö,MWh,2019,4,4,1,0.11,5.0,2019-04-04,Thursday,0,1
59554,2019-04-04 02:00:00,Lämpö,MWh,2019,4,4,2,0.11,4.5,2019-04-04,Thursday,0,1
60658,2019-04-04 03:00:00,Lämpö,MWh,2019,4,4,3,0.12,4.2,2019-04-04,Thursday,0,1
62855,2019-04-04 04:00:00,Lämpö,MWh,2019,4,4,4,0.11,4.1,2019-04-04,Thursday,0,1
77086,2019-04-04 05:00:00,Lämpö,MWh,2019,4,4,5,0.12,4.3,2019-04-04,Thursday,0,1
59960,2019-04-04 06:00:00,Lämpö,MWh,2019,4,4,6,0.2,4.2,2019-04-04,Thursday,0,1
77111,2019-04-04 07:00:00,Lämpö,MWh,2019,4,4,7,0.22,3.7,2019-04-04,Thursday,0,1
84653,2019-04-04 08:00:00,Lämpö,MWh,2019,4,4,8,0.22,4.1,2019-04-04,Thursday,0,1
57812,2019-04-04 09:00:00,Lämpö,MWh,2019,4,4,9,0.18,5.5,2019-04-04,Thursday,0,1
67297,2019-04-04 10:00:00,Lämpö,MWh,2019,4,4,10,0.13,7.2,2019-04-04,Thursday,0,1
83348,2019-04-04 11:00:00,Lämpö,MWh,2019,4,4,11,0.11,8.9,2019-04-04,Thursday,0,1
77166,2019-04-04 12:00:00,Lämpö,MWh,2019,4,4,12,0.1,10.7,2019-04-04,Thursday,0,1
57036,2019-04-04 13:00:00,Lämpö,MWh,2019,4,4,13,0.09,11.5,2019-04-04,Thursday,0,1
82668,2019-04-04 14:00:00,Lämpö,MWh,2019,4,4,14,0.11,12.1,2019-04-04,Thursday,0,1
81574,2019-04-04 15:00:00,Lämpö,MWh,2019,4,4,15,0.09,12.6,2019-04-04,Thursday,0,1
58624,2019-04-04 16:00:00,Lämpö,MWh,2019,4,4,16,0.07,12.6,2019-04-04,Thursday,0,1
61913,2019-04-04 17:00:00,Lämpö,MWh,2019,4,4,17,0.07,11.8,2019-04-04,Thursday,0,1
58646,2019-04-04 18:00:00,Lämpö,MWh,2019,4,4,18,0.1,11.2,2019-04-04,Thursday,0,1
59756,2019-04-04 19:00:00,Lämpö,MWh,2019,4,4,19,0.09,10.6,2019-04-04,Thursday,0,1
84440,2019-04-04 20:00:00,Lämpö,MWh,2019,4,4,20,0.09,9.0,2019-04-04,Thursday,0,1
70712,2019-04-04 21:00:00,Lämpö,MWh,2019,4,4,21,0.09,4.4,2019-04-04,Thursday,0,1
58327,2019-04-04 22:00:00,Lämpö,MWh,2019,4,4,22,0.09,3.1,2019-04-04,Thursday,0,1
83139,2019-04-04 23:00:00,Lämpö,MWh,2019,4,4,23,0.1,2.1,2019-04-04,Thursday,0,1
57217,2019-04-05 00:00:00,Lämpö,MWh,2019,4,5,0,0.1,1.4,2019-04-05,Friday,0,1
74047,2019-04-05 01:00:00,Lämpö,MWh,2019,4,5,1,0.11,-0.1,2019-04-05,Friday,0,1
57647,2019-04-05 02:00:00,Lämpö,MWh,2019,4,5,2,0.11,-1.2,2019-04-05,Friday,0,1
77346,2019-04-05 03:00:00,Lämpö,MWh,2019,4,5,3,0.11,-1.7,2019-04-05,Friday,0,1
64240,2019-04-05 04:00:00,Lämpö,MWh,2019,4,5,4,0.13,-2.0,2019-04-05,Friday,0,1
84911,2019-04-05 05:00:00,Lämpö,MWh,2019,4,5,5,0.13,-2.0,2019-04-05,Friday,0,1
67540,2019-04-05 06:00:00,Lämpö,MWh,2019,4,5,6,0.24,-2.0,2019-04-05,Friday,0,1
64276,2019-04-05 07:00:00,Lämpö,MWh,2019,4,5,7,0.24,-2.3,2019-04-05,Friday,0,1
67568,2019-04-05 08:00:00,Lämpö,MWh,2019,4,5,8,0.24,-0.6,2019-04-05,Friday,0,1
61012,2019-04-05 09:00:00,Lämpö,MWh,2019,4,5,9,0.22,1.7,2019-04-05,Friday,0,1
67597,2019-04-05 10:00:00,Lämpö,MWh,2019,4,5,10,0.19,3.5,2019-04-05,Friday,0,1
74164,2019-04-05 11:00:00,Lämpö,MWh,2019,4,5,11,0.13,4.6,2019-04-05,Friday,0,1
64329,2019-04-05 12:00:00,Lämpö,MWh,2019,4,5,12,0.14,6.3,2019-04-05,Friday,0,1
70907,2019-04-05 13:00:00,Lämpö,MWh,2019,4,5,13,0.11,7.7,2019-04-05,Friday,0,1
77484,2019-04-05 14:00:00,Lämpö,MWh,2019,4,5,14,0.11,9.0,2019-04-05,Friday,0,1
65462,2019-04-05 15:00:00,Lämpö,MWh,2019,4,5,15,0.11,9.6,2019-04-05,Friday,0,1
83701,2019-04-05 16:00:00,Lämpö,MWh,2019,4,5,16,0.07,9.9,2019-04-05,Friday,0,1
67676,2019-04-05 17:00:00,Lämpö,MWh,2019,4,5,17,0.04,10.2,2019-04-05,Friday,0,1
61119,2019-04-05 18:00:00,Lämpö,MWh,2019,4,5,18,0.09,8.3,2019-04-05,Friday,0,1
79733,2019-04-05 19:00:00,Lämpö,MWh,2019,4,5,19,0.12,8.3,2019-04-05,Friday,0,1
74266,2019-04-05 20:00:00,Lämpö,MWh,2019,4,5,20,0.1,4.2,2019-04-05,Friday,0,1
77562,2019-04-05 21:00:00,Lämpö,MWh,2019,4,5,21,0.09,1.5,2019-04-05,Friday,0,1
79770,2019-04-05 22:00:00,Lämpö,MWh,2019,4,5,22,0.1,-0.4,2019-04-05,Friday,0,1
68843,2019-04-05 23:00:00,Lämpö,MWh,2019,4,5,23,0.1,-1.3,2019-04-05,Friday,0,1
77603,2019-04-06 00:00:00,Lämpö,MWh,2019,4,6,0,0.11,-1.5,2019-04-06,Saturday,0,1
79796,2019-04-06 01:00:00,Lämpö,MWh,2019,4,6,1,0.11,-2.2,2019-04-06,Saturday,0,1
77624,2019-04-06 02:00:00,Lämpö,MWh,2019,4,6,2,0.12,3.4,2019-04-06,Saturday,0,1
64509,2019-04-06 03:00:00,Lämpö,MWh,2019,4,6,3,0.12,2.6,2019-04-06,Saturday,0,1
60510,2019-04-06 04:00:00,Lämpö,MWh,2019,4,6,4,0.13,2.8,2019-04-06,Saturday,0,1
57243,2019-04-06 05:00:00,Lämpö,MWh,2019,4,6,5,0.13,2.7,2019-04-06,Saturday,0,1
71103,2019-04-06 06:00:00,Lämpö,MWh,2019,4,6,6,0.13,0.9,2019-04-06,Saturday,0,1
67843,2019-04-06 07:00:00,Lämpö,MWh,2019,4,6,7,0.16,0.2,2019-04-06,Saturday,0,1
61288,2019-04-06 08:00:00,Lämpö,MWh,2019,4,6,8,0.18,2.2,2019-04-06,Saturday,0,1
61311,2019-04-06 09:00:00,Lämpö,MWh,2019,4,6,9,0.13,4.9,2019-04-06,Saturday,0,1
60226,2019-04-06 10:00:00,Lämpö,MWh,2019,4,6,10,0.09,7.7,2019-04-06,Saturday,0,1
84914,2019-04-06 11:00:00,Lämpö,MWh,2019,4,6,11,0.06,10.5,2019-04-06,Saturday,0,1
74460,2019-04-06 12:00:00,Lämpö,MWh,2019,4,6,12,0.06,12.1,2019-04-06,Saturday,0,1
82135,2019-04-06 13:00:00,Lämpö,MWh,2019,4,6,13,0.05,12.7,2019-04-06,Saturday,0,1
61366,2019-04-06 14:00:00,Lämpö,MWh,2019,4,6,14,0.06,12.8,2019-04-06,Saturday,0,1
71222,2019-04-06 15:00:00,Lämpö,MWh,2019,4,6,15,0.05,13.0,2019-04-06,Saturday,0,1
62481,2019-04-06 16:00:00,Lämpö,MWh,2019,4,6,16,0.04,13.6,2019-04-06,Saturday,0,1
59215,2019-04-06 17:00:00,Lämpö,MWh,2019,4,6,17,0.03,13.5,2019-04-06,Saturday,0,1
62509,2019-04-06 18:00:00,Lämpö,MWh,2019,4,6,18,0.05,13.2,2019-04-06,Saturday,0,1
76740,2019-04-06 19:00:00,Lämpö,MWh,2019,4,6,19,0.07,12.4,2019-04-06,Saturday,0,1
59254,2019-04-06 20:00:00,Lämpö,MWh,2019,4,6,20,0.08,10.8,2019-04-06,Saturday,0,1
68008,2019-04-06 21:00:00,Lämpö,MWh,2019,4,6,21,0.08,8.2,2019-04-06,Saturday,0,1
77863,2019-04-06 22:00:00,Lämpö,MWh,2019,4,6,22,0.09,6.7,2019-04-06,Saturday,0,1
59650,2019-04-06 23:00:00,Lämpö,MWh,2019,4,6,23,0.1,5.6,2019-04-06,Saturday,0,1
77886,2019-04-07 00:00:00,Lämpö,MWh,2019,4,7,0,0.11,4.6,2019-04-07,Sunday,0,1
61490,2019-04-07 01:00:00,Lämpö,MWh,2019,4,7,1,0.11,4.0,2019-04-07,Sunday,0,1
80094,2019-04-07 02:00:00,Lämpö,MWh,2019,4,7,2,0.12,3.4,2019-04-07,Sunday,0,1
76837,2019-04-07 03:00:00,Lämpö,MWh,2019,4,7,3,0.13,2.7,2019-04-07,Sunday,0,1
68091,2019-04-07 04:00:00,Lämpö,MWh,2019,4,7,4,0.13,2.6,2019-04-07,Sunday,0,1
77942,2019-04-07 05:00:00,Lämpö,MWh,2019,4,7,5,0.13,2.3,2019-04-07,Sunday,0,1
60461,2019-04-07 06:00:00,Lämpö,MWh,2019,4,7,6,0.13,1.4,2019-04-07,Sunday,0,1
74686,2019-04-07 07:00:00,Lämpö,MWh,2019,4,7,7,0.14,1.0,2019-04-07,Sunday,0,1
77981,2019-04-07 08:00:00,Lämpö,MWh,2019,4,7,8,0.11,1.7,2019-04-07,Sunday,0,1
82365,2019-04-07 09:00:00,Lämpö,MWh,2019,4,7,9,0.1,3.7,2019-04-07,Sunday,0,1
74725,2019-04-07 10:00:00,Lämpö,MWh,2019,4,7,10,0.07,6.8,2019-04-07,Sunday,0,1
64895,2019-04-07 11:00:00,Lämpö,MWh,2019,4,7,11,0.06,8.0,2019-04-07,Sunday,0,1
68188,2019-04-07 12:00:00,Lämpö,MWh,2019,4,7,12,0.06,8.9,2019-04-07,Sunday,0,1
71486,2019-04-07 13:00:00,Lämpö,MWh,2019,4,7,13,0.05,9.9,2019-04-07,Sunday,0,1
60557,2019-04-07 14:00:00,Lämpö,MWh,2019,4,7,14,0.04,12.0,2019-04-07,Sunday,0,1
82928,2019-04-07 15:00:00,Lämpö,MWh,2019,4,7,15,0.05,12.1,2019-04-07,Sunday,0,1
64953,2019-04-07 16:00:00,Lämpö,MWh,2019,4,7,16,0.06,11.9,2019-04-07,Sunday,0,1
64965,2019-04-07 17:00:00,Lämpö,MWh,2019,4,7,17,0.06,11.5,2019-04-07,Sunday,0,1
78101,2019-04-07 18:00:00,Lämpö,MWh,2019,4,7,18,0.07,10.7,2019-04-07,Sunday,0,1
61712,2019-04-07 19:00:00,Lämpö,MWh,2019,4,7,19,0.09,8.1,2019-04-07,Sunday,0,1
58811,2019-04-07 20:00:00,Lämpö,MWh,2019,4,7,20,0.09,7.4,2019-04-07,Sunday,0,1
74854,2019-04-07 21:00:00,Lämpö,MWh,2019,4,7,21,0.1,6.4,2019-04-07,Sunday,0,1
74877,2019-04-07 22:00:00,Lämpö,MWh,2019,4,7,22,0.1,6.0,2019-04-07,Sunday,0,1
68327,2019-04-07 23:00:00,Lämpö,MWh,2019,4,7,23,0.1,5.0,2019-04-07,Sunday,0,1
78174,2019-04-08 00:00:00,Lämpö,MWh,2019,4,8,0,0.1,5.7,2019-04-08,Monday,0,1
68344,2019-04-08 01:00:00,Lämpö,MWh,2019,4,8,1,0.1,5.0,2019-04-08,Monday,0,1
56976,2019-04-08 02:00:00,Lämpö,MWh,2019,4,8,2,0.11,4.5,2019-04-08,Monday,0,1
71646,2019-04-08 03:00:00,Lämpö,MWh,2019,4,8,3,0.11,4.5,2019-04-08,Monday,0,1
68382,2019-04-08 04:00:00,Lämpö,MWh,2019,4,8,4,0.12,4.3,2019-04-08,Monday,0,1
78233,2019-04-08 05:00:00,Lämpö,MWh,2019,4,8,5,0.12,3.9,2019-04-08,Monday,0,1
83713,2019-04-08 06:00:00,Lämpö,MWh,2019,4,8,6,0.21,3.6,2019-04-08,Monday,0,1
78262,2019-04-08 07:00:00,Lämpö,MWh,2019,4,8,7,0.21,3.5,2019-04-08,Monday,0,1
78275,2019-04-08 08:00:00,Lämpö,MWh,2019,4,8,8,0.24,3.5,2019-04-08,Monday,0,1
85180,2019-04-08 09:00:00,Lämpö,MWh,2019,4,8,9,0.22,3.3,2019-04-08,Monday,0,1
75013,2019-04-08 10:00:00,Lämpö,MWh,2019,4,8,10,0.22,3.3,2019-04-08,Monday,0,1
78312,2019-04-08 11:00:00,Lämpö,MWh,2019,4,8,11,0.2,3.4,2019-04-08,Monday,0,1
68472,2019-04-08 12:00:00,Lämpö,MWh,2019,4,8,12,0.21,3.3,2019-04-08,Monday,0,1
68489,2019-04-08 13:00:00,Lämpö,MWh,2019,4,8,13,0.22,2.7,2019-04-08,Monday,0,1
83445,2019-04-08 14:00:00,Lämpö,MWh,2019,4,8,14,0.25,2.0,2019-04-08,Monday,0,1
68509,2019-04-08 15:00:00,Lämpö,MWh,2019,4,8,15,0.23,1.7,2019-04-08,Monday,0,1
68518,2019-04-08 16:00:00,Lämpö,MWh,2019,4,8,16,0.19,1.6,2019-04-08,Monday,0,1
78379,2019-04-08 17:00:00,Lämpö,MWh,2019,4,8,17,0.2,2.2,2019-04-08,Monday,0,1
81675,2019-04-08 18:00:00,Lämpö,MWh,2019,4,8,18,0.18,1.6,2019-04-08,Monday,0,1
78398,2019-04-08 19:00:00,Lämpö,MWh,2019,4,8,19,0.19,1.3,2019-04-08,Monday,0,1
71863,2019-04-08 20:00:00,Lämpö,MWh,2019,4,8,20,0.15,0.6,2019-04-08,Monday,0,1
81708,2019-04-08 21:00:00,Lämpö,MWh,2019,4,8,21,0.15,0.7,2019-04-08,Monday,0,1
65318,2019-04-08 22:00:00,Lämpö,MWh,2019,4,8,22,0.13,0.8,2019-04-08,Monday,0,1
78446,2019-04-08 23:00:00,Lämpö,MWh,2019,4,8,23,0.14,0.8,2019-04-08,Monday,0,1
78470,2019-04-09 00:00:00,Lämpö,MWh,2019,4,9,0,0.14,0.5,2019-04-09,Tuesday,0,1
78477,2019-04-09 01:00:00,Lämpö,MWh,2019,4,9,1,0.14,0.5,2019-04-09,Tuesday,0,1
65369,2019-04-09 02:00:00,Lämpö,MWh,2019,4,9,2,0.14,0.4,2019-04-09,Tuesday,0,1
81783,2019-04-09 03:00:00,Lämpö,MWh,2019,4,9,3,0.15,0.4,2019-04-09,Tuesday,0,1
63201,2019-04-09 04:00:00,Lämpö,MWh,2019,4,9,4,0.14,0.3,2019-04-09,Tuesday,0,1
62127,2019-04-09 05:00:00,Lämpö,MWh,2019,4,9,5,0.15,0.3,2019-04-09,Tuesday,0,1
84739,2019-04-09 06:00:00,Lämpö,MWh,2019,4,9,6,0.27,0.2,2019-04-09,Tuesday,0,1
75264,2019-04-09 07:00:00,Lämpö,MWh,2019,4,9,7,0.24,0.1,2019-04-09,Tuesday,0,1
68723,2019-04-09 08:00:00,Lämpö,MWh,2019,4,9,8,0.29,-0.1,2019-04-09,Tuesday,0,1
68725,2019-04-09 09:00:00,Lämpö,MWh,2019,4,9,9,0.28,-0.1,2019-04-09,Tuesday,0,1
77496,2019-04-09 10:00:00,Lämpö,MWh,2019,4,9,10,0.25,-0.2,2019-04-09,Tuesday,0,1
78596,2019-04-09 11:00:00,Lämpö,MWh,2019,4,9,11,0.24,-0.1,2019-04-09,Tuesday,0,1
60016,2019-04-09 12:00:00,Lämpö,MWh,2019,4,9,12,0.24,0.1,2019-04-09,Tuesday,0,1
78618,2019-04-09 13:00:00,Lämpö,MWh,2019,4,9,13,0.24,0.3,2019-04-09,Tuesday,0,1
78632,2019-04-09 14:00:00,Lämpö,MWh,2019,4,9,14,0.27,0.7,2019-04-09,Tuesday,0,1
68797,2019-04-09 15:00:00,Lämpö,MWh,2019,4,9,15,0.24,0.1,2019-04-09,Tuesday,0,1
61156,2019-04-09 16:00:00,Lämpö,MWh,2019,4,9,16,0.21,0.2,2019-04-09,Tuesday,0,1
83041,2019-04-09 17:00:00,Lämpö,MWh,2019,4,9,17,0.22,0.2,2019-04-09,Tuesday,0,1
57009,2019-04-09 18:00:00,Lämpö,MWh,2019,4,9,18,0.2,0.1,2019-04-09,Tuesday,0,1
68847,2019-04-09 19:00:00,Lämpö,MWh,2019,4,9,19,0.19,-0.1,2019-04-09,Tuesday,0,1
72141,2019-04-09 20:00:00,Lämpö,MWh,2019,4,9,20,0.16,-0.5,2019-04-09,Tuesday,0,1
59029,2019-04-09 21:00:00,Lämpö,MWh,2019,4,9,21,0.15,-0.7,2019-04-09,Tuesday,0,1
68882,2019-04-09 22:00:00,Lämpö,MWh,2019,4,9,22,0.15,-1.0,2019-04-09,Tuesday,0,1
79835,2019-04-09 23:00:00,Lämpö,MWh,2019,4,9,23,0.16,-1.2,2019-04-09,Tuesday,0,1
77658,2019-04-10 00:00:00,Lämpö,MWh,2019,4,10,0,0.17,-1.5,2019-04-10,Wednesday,0,1
65636,2019-04-10 01:00:00,Lämpö,MWh,2019,4,10,1,0.17,-2.1,2019-04-10,Wednesday,0,1
82052,2019-04-10 02:00:00,Lämpö,MWh,2019,4,10,2,0.17,-2.4,2019-04-10,Wednesday,0,1
65663,2019-04-10 03:00:00,Lämpö,MWh,2019,4,10,3,0.18,-2.6,2019-04-10,Wednesday,0,1
75513,2019-04-10 04:00:00,Lämpö,MWh,2019,4,10,4,0.17,-2.7,2019-04-10,Wednesday,0,1
75530,2019-04-10 05:00:00,Lämpö,MWh,2019,4,10,5,0.18,-2.7,2019-04-10,Wednesday,0,1
83938,2019-04-10 06:00:00,Lämpö,MWh,2019,4,10,6,0.28,-2.9,2019-04-10,Wednesday,0,1
72274,2019-04-10 07:00:00,Lämpö,MWh,2019,4,10,7,0.35,-3.1,2019-04-10,Wednesday,0,1
61357,2019-04-10 08:00:00,Lämpö,MWh,2019,4,10,8,0.36,-3.1,2019-04-10,Wednesday,0,1
69015,2019-04-10 09:00:00,Lämpö,MWh,2019,4,10,9,0.35,-3.1,2019-04-10,Wednesday,0,1
62473,2019-04-10 10:00:00,Lämpö,MWh,2019,4,10,10,0.31,-3.1,2019-04-10,Wednesday,0,1
77794,2019-04-10 11:00:00,Lämpö,MWh,2019,4,10,11,0.29,-2.8,2019-04-10,Wednesday,0,1
78903,2019-04-10 12:00:00,Lämpö,MWh,2019,4,10,12,0.28,-2.4,2019-04-10,Wednesday,0,1
72346,2019-04-10 13:00:00,Lämpö,MWh,2019,4,10,13,0.29,-2.2,2019-04-10,Wednesday,0,1
59233,2019-04-10 14:00:00,Lämpö,MWh,2019,4,10,14,0.29,-2.2,2019-04-10,Wednesday,0,1
69084,2019-04-10 15:00:00,Lämpö,MWh,2019,4,10,15,0.31,-1.9,2019-04-10,Wednesday,0,1
58163,2019-04-10 16:00:00,Lämpö,MWh,2019,4,10,16,0.26,-1.7,2019-04-10,Wednesday,0,1
69110,2019-04-10 17:00:00,Lämpö,MWh,2019,4,10,17,0.22,-1.4,2019-04-10,Wednesday,0,1
82246,2019-04-10 18:00:00,Lämpö,MWh,2019,4,10,18,0.21,-1.0,2019-04-10,Wednesday,0,1
83728,2019-04-10 19:00:00,Lämpö,MWh,2019,4,10,19,0.23,-1.2,2019-04-10,Wednesday,0,1
69147,2019-04-10 20:00:00,Lämpö,MWh,2019,4,10,20,0.19,-1.7,2019-04-10,Wednesday,0,1
72441,2019-04-10 21:00:00,Lämpö,MWh,2019,4,10,21,0.17,-2.6,2019-04-10,Wednesday,0,1
57751,2019-04-10 22:00:00,Lämpö,MWh,2019,4,10,22,0.16,-3.9,2019-04-10,Wednesday,0,1
72467,2019-04-10 23:00:00,Lämpö,MWh,2019,4,10,23,0.17,-5.6,2019-04-10,Wednesday,0,1
69203,2019-04-11 00:00:00,Lämpö,MWh,2019,4,11,0,0.18,-3.4,2019-04-11,Thursday,0,1
57174,2019-04-11 01:00:00,Lämpö,MWh,2019,4,11,1,0.19,-3.5,2019-04-11,Thursday,0,1
69220,2019-04-11 02:00:00,Lämpö,MWh,2019,4,11,2,0.19,-4.2,2019-04-11,Thursday,0,1
79071,2019-04-11 03:00:00,Lämpö,MWh,2019,4,11,3,0.19,-4.5,2019-04-11,Thursday,0,1
79087,2019-04-11 04:00:00,Lämpö,MWh,2019,4,11,4,0.2,-5.1,2019-04-11,Thursday,0,1
64151,2019-04-11 05:00:00,Lämpö,MWh,2019,4,11,5,0.2,-5.2,2019-04-11,Thursday,0,1
59426,2019-04-11 06:00:00,Lämpö,MWh,2019,4,11,6,0.31,-5.1,2019-04-11,Thursday,0,1
69281,2019-04-11 07:00:00,Lämpö,MWh,2019,4,11,7,0.35,-5.0,2019-04-11,Thursday,0,1
85200,2019-04-11 08:00:00,Lämpö,MWh,2019,4,11,8,0.33,-4.3,2019-04-11,Thursday,0,1
69302,2019-04-11 09:00:00,Lämpö,MWh,2019,4,11,9,0.33,-2.4,2019-04-11,Thursday,0,1
66034,2019-04-11 10:00:00,Lämpö,MWh,2019,4,11,10,0.27,-1.9,2019-04-11,Thursday,0,1
60580,2019-04-11 11:00:00,Lämpö,MWh,2019,4,11,11,0.25,-1.3,2019-04-11,Thursday,0,1
69342,2019-04-11 12:00:00,Lämpö,MWh,2019,4,11,12,0.25,-0.9,2019-04-11,Thursday,0,1
75915,2019-04-11 13:00:00,Lämpö,MWh,2019,4,11,13,0.24,0.1,2019-04-11,Thursday,0,1
62801,2019-04-11 14:00:00,Lämpö,MWh,2019,4,11,14,0.23,1.2,2019-04-11,Thursday,0,1
79229,2019-04-11 15:00:00,Lämpö,MWh,2019,4,11,15,0.21,1.6,2019-04-11,Thursday,0,1
59550,2019-04-11 16:00:00,Lämpö,MWh,2019,4,11,16,0.19,2.0,2019-04-11,Thursday,0,1
84488,2019-04-11 17:00:00,Lämpö,MWh,2019,4,11,17,0.09,2.0,2019-04-11,Thursday,0,1
83628,2019-04-11 18:00:00,Lämpö,MWh,2019,4,11,18,0.21,2.0,2019-04-11,Thursday,0,1
59584,2019-04-11 19:00:00,Lämpö,MWh,2019,4,11,19,0.18,1.9,2019-04-11,Thursday,0,1
82562,2019-04-11 20:00:00,Lämpö,MWh,2019,4,11,20,0.14,1.0,2019-04-11,Thursday,0,1
72725,2019-04-11 21:00:00,Lämpö,MWh,2019,4,11,21,0.14,-1.5,2019-04-11,Thursday,0,1
76025,2019-04-11 22:00:00,Lämpö,MWh,2019,4,11,22,0.15,-3.2,2019-04-11,Thursday,0,1
78220,2019-04-11 23:00:00,Lämpö,MWh,2019,4,11,23,0.15,-4.3,2019-04-11,Thursday,0,1
79332,2019-04-12 00:00:00,Lämpö,MWh,2019,4,12,0,0.16,-5.4,2019-04-12,Friday,0,1
78250,2019-04-12 01:00:00,Lämpö,MWh,2019,4,12,1,0.16,-6.2,2019-04-12,Friday,0,1
83725,2019-04-12 02:00:00,Lämpö,MWh,2019,4,12,2,0.17,-6.9,2019-04-12,Friday,0,1
69518,2019-04-12 03:00:00,Lämpö,MWh,2019,4,12,3,0.18,-7.4,2019-04-12,Friday,0,1
66249,2019-04-12 04:00:00,Lämpö,MWh,2019,4,12,4,0.18,-7.8,2019-04-12,Friday,0,1
79382,2019-04-12 05:00:00,Lämpö,MWh,2019,4,12,5,0.19,-8.0,2019-04-12,Friday,0,1
84382,2019-04-12 06:00:00,Lämpö,MWh,2019,4,12,6,0.3,-8.2,2019-04-12,Friday,0,1
76126,2019-04-12 07:00:00,Lämpö,MWh,2019,4,12,7,0.3,-7.2,2019-04-12,Friday,0,1
83684,2019-04-12 08:00:00,Lämpö,MWh,2019,4,12,8,0.31,-3.3,2019-04-12,Friday,0,1
72874,2019-04-12 09:00:00,Lämpö,MWh,2019,4,12,9,0.28,-1.3,2019-04-12,Friday,0,1
84922,2019-04-12 10:00:00,Lämpö,MWh,2019,4,12,10,0.23,-0.8,2019-04-12,Friday,0,1
84570,2019-04-12 11:00:00,Lämpö,MWh,2019,4,12,11,0.22,0.2,2019-04-12,Friday,0,1
80560,2019-04-12 12:00:00,Lämpö,MWh,2019,4,12,12,0.23,1.0,2019-04-12,Friday,0,1
57604,2019-04-12 13:00:00,Lämpö,MWh,2019,4,12,13,0.2,1.5,2019-04-12,Friday,0,1
83877,2019-04-12 14:00:00,Lämpö,MWh,2019,4,12,14,0.2,2.5,2019-04-12,Friday,0,1
59828,2019-04-12 15:00:00,Lämpö,MWh,2019,4,12,15,0.19,3.6,2019-04-12,Friday,0,1
76236,2019-04-12 16:00:00,Lämpö,MWh,2019,4,12,16,0.17,3.7,2019-04-12,Friday,0,1
77342,2019-04-12 17:00:00,Lämpö,MWh,2019,4,12,17,0.15,4.0,2019-04-12,Friday,0,1
69697,2019-04-12 18:00:00,Lämpö,MWh,2019,4,12,18,0.16,4.1,2019-04-12,Friday,0,1
76275,2019-04-12 19:00:00,Lämpö,MWh,2019,4,12,19,0.16,4.5,2019-04-12,Friday,0,1
76283,2019-04-12 20:00:00,Lämpö,MWh,2019,4,12,20,0.14,3.2,2019-04-12,Friday,0,1
79583,2019-04-12 21:00:00,Lämpö,MWh,2019,4,12,21,0.14,-0.8,2019-04-12,Friday,0,1
69744,2019-04-12 22:00:00,Lämpö,MWh,2019,4,12,22,0.15,-2.3,2019-04-12,Friday,0,1
79608,2019-04-12 23:00:00,Lämpö,MWh,2019,4,12,23,0.13,-3.2,2019-04-12,Friday,0,1
69772,2019-04-13 00:00:00,Lämpö,MWh,2019,4,13,0,0.14,-3.2,2019-04-13,Saturday,0,1
66506,2019-04-13 01:00:00,Lämpö,MWh,2019,4,13,1,0.14,-2.9,2019-04-13,Saturday,0,1
62141,2019-04-13 02:00:00,Lämpö,MWh,2019,4,13,2,0.14,-2.5,2019-04-13,Saturday,0,1
69813,2019-04-13 03:00:00,Lämpö,MWh,2019,4,13,3,0.15,-2.2,2019-04-13,Saturday,0,1
69821,2019-04-13 04:00:00,Lämpö,MWh,2019,4,13,4,0.14,-2.0,2019-04-13,Saturday,0,1
81498,2019-04-13 05:00:00,Lämpö,MWh,2019,4,13,5,0.15,-1.8,2019-04-13,Saturday,0,1
